1694.837 	3.86 	2398097 	4.3117971420
1695.341 	3.86 	2398803 	4.3130664825
1695.844 	3.86 	2398357 	4.3122649192
1696.348 	3.87 	2398142 	4.3173360824
1696.850 	3.86 	2397150 	4.3100948333
1697.354 	3.86 	2395881 	4.3078131675
1697.857 	3.87 	2395397 	4.3123946189
1698.360 	3.86 	2397412 	4.3105654716
1698.864 	3.87 	2397711 	4.3220176696
1699.366 	3.88 	2397194 	4.3265414237
1699.870 	3.87 	2396767 	4.3148608207
1700.373 	3.87 	2396863 	4.3150334358
1700.877 	3.86 	2396641 	4.3091793060
1701.380 	3.87 	2396071 	4.3136076927
1701.883 	3.86 	2395981 	4.3079929351
1702.386 	3.88 	2395823 	4.3240675926
1702.890 	3.87 	2395720 	4.3129758834
1703.393 	3.87 	2395538 	4.3126482963
1703.897 	3.86 	2395464 	4.3070631027
1704.399 	3.86 	2395447 	4.3070325851
1704.902 	3.86 	2395397 	4.3069424629
1705.406 	3.86 	2395089 	4.3009376525
1705.909 	3.87 	2395130 	4.3119134902
1706.413 	3.86 	2395078 	4.3063688278
1706.915 	3.87 	2395085 	4.3172836303
1707.419 	3.86 	2395013 	4.3062520027
1707.922 	3.86 	2395055 	4.3063273429
1708.426 	3.87 	2394946 	4.3115825653
1708.929 	3.87 	2394988 	4.3116579055
1709.432 	3.88 	2394950 	4.3224916458
1709.935 	3.86 	2394512 	4.3053517341
1710.439 	3.87 	2394159 	4.3101654052
1710.942 	3.86 	2393998 	4.2989783287
1711.444 	3.87 	2393931 	4.3097553253
1711.948 	3.87 	2393918 	4.3151803016
1712.451 	3.86 	2393861 	4.3041806221
1712.955 	3.87 	2393781 	4.3094854354
1713.458 	3.86 	2393951 	4.3043427467
1713.961 	3.87 	2394172 	4.3101892471
1714.464 	3.86 	2394236 	4.3048553466
1714.968 	3.87 	2394274 	4.3103728294
1715.471 	3.87 	2394302 	4.3158726692
1715.975 	3.87 	2394289 	4.3158488273
1716.477 	3.86 	2394121 	4.3046483993
1716.981 	3.87 	2393917 	4.3097300529
1717.484 	3.87 	2393620 	4.3091955184
1717.987 	3.87 	2393308 	4.3086333274
1718.491 	3.87 	2393246 	4.3085222244
1718.993 	3.87 	2393331 	4.3086748123
1719.497 	3.86 	2393327 	4.2977738380
1720.000 	3.86 	2393401 	4.3033537864
1720.504 	3.87 	2393543 	4.3090567588
1721.007 	3.87 	2393477 	4.3089380264
1721.510 	3.86 	2393497 	4.3035264015
1722.013 	3.86 	2393381 	4.3033180236
1722.517 	3.87 	2393374 	4.3087520599
1723.020 	3.87 	2393430 	4.3088531494
1723.524 	3.87 	2393451 	4.3143382072
1724.026 	3.86 	2393416 	4.2979335784
1724.529 	3.86 	2393359 	4.2978310585
1725.033 	3.87 	2393207 	4.3138985633
1725.536 	3.87 	2393125 	4.3083043098
1726.040 	3.87 	2392995 	4.3080701828
1726.542 	3.87 	2393173 	4.3083906173
1727.046 	3.86 	2393114 	4.3028378486
1727.549 	3.86 	2393360 	4.3032803535
1728.053 	3.87 	2393429 	4.3088512420
1728.556 	3.86 	2393465 	4.3034687042
1729.059 	3.87 	2393501 	4.3089809417
1729.562 	3.87 	2393417 	4.3088297843
1730.066 	3.87 	2393468 	4.3089218139
1730.569 	3.87 	2394241 	4.3103132247
1731.072 	3.88 	2414037 	4.3569402694
1731.575 	3.88 	2413056 	4.3551697731
1732.078 	3.87 	2412416 	4.3485240936
1732.582 	3.89 	2411613 	4.3635430335
1733.085 	3.88 	2411070 	4.3570728302
1733.588 	3.88 	2410291 	4.3556652069
1734.091 	3.88 	2409891 	4.3494577407
1734.595 	3.87 	2409743 	4.3437056541
1735.098 	3.88 	2409173 	4.3481616973
1735.602 	3.88 	2408653 	4.3527050018
1736.104 	3.88 	2408254 	4.3465027809
1736.607 	3.89 	2407972 	4.3569550514
1737.111 	3.88 	2407660 	4.3454308509
1737.614 	3.88 	2407603 	4.3508081436
1738.118 	3.88 	2407356 	4.3448824882
1738.620 	3.88 	2407197 	4.3445954322
1739.124 	3.88 	2406745 	4.3437795639
1739.627 	3.88 	2406222 	4.3483119010
1740.131 	3.88 	2406025 	4.3479561805
1740.634 	3.88 	2405498 	4.3415293693
1741.137 	3.87 	2405234 	4.3355779647
1741.640 	3.88 	2404802 	4.3457460403
1742.144 	3.89 	2404276 	4.3502674102
1742.647 	3.88 	2404040 	4.3443689346
1743.150 	3.88 	2403734 	4.3383455276
1743.653 	3.89 	2403407 	4.3486952781
1744.156 	3.88 	2403496 	4.3433856964
1744.660 	3.87 	2403320 	4.3321280479
1745.163 	3.88 	2403029 	4.3370728492
1745.667 	3.88 	2403026 	4.3370671272
1746.169 	3.89 	2402952 	4.3478717803
1746.673 	3.89 	2403012 	4.3479804992
1747.176 	3.88 	2402873 	4.3367910385
1747.680 	3.87 	2402588 	4.3308081626
1748.183 	3.88 	2402391 	4.3359212875
1748.686 	3.89 	2402287 	4.3466687202
1749.189 	3.89 	2402196 	4.3465037345
1749.693 	3.88 	2402089 	4.3353762626
1750.196 	3.88 	2402147 	4.3354811668
1750.699 	3.88 	2402119 	4.3408975601
1751.202 	3.89 	2402187 	4.3464875221
1751.705 	3.88 	2402214 	4.3356018066
1752.209 	3.88 	2401919 	4.3405361175
1752.712 	3.88 	2401881 	4.3404674530
1753.216 	3.88 	2401818 	4.3348870277
1753.718 	3.88 	2401977 	4.3351745605
1754.222 	3.87 	2401968 	4.3296909332
1754.725 	3.88 	2401974 	4.3351688385
