4726.026 	3.70 	3792865 	6.5260996818
4726.530 	3.69 	3792469 	6.5167865753
4727.032 	3.69 	3792394 	6.5166578292
4727.536 	3.69 	3792182 	6.5162935256
4728.039 	3.69 	3792112 	6.5161728858
4728.543 	3.70 	3792001 	6.5246124267
4729.046 	3.70 	3791801 	6.5242686271
4729.549 	3.69 	3791733 	6.5068917274
4730.052 	3.69 	3791263 	6.5147142410
4730.556 	3.69 	3791050 	6.5143480300
4731.059 	3.70 	3790851 	6.5226340293
4731.563 	3.69 	3790681 	6.5137143135
4732.065 	3.69 	3790475 	6.5133605003
4732.568 	3.69 	3790144 	6.5127911567
4733.072 	3.68 	3789863 	6.4950575828
4733.575 	3.70 	3789768 	6.5207710266
4734.078 	3.69 	3789560 	6.5117878913
4734.581 	3.70 	3789394 	6.5201272964
4735.085 	3.69 	3789360 	6.5114440917
4735.588 	3.69 	3789136 	6.5110597610
4736.092 	3.69 	3789079 	6.5109615325
4736.594 	3.69 	3789029 	6.5108757019
4737.098 	3.70 	3789064 	6.5281834602
4737.601 	3.70 	3789217 	6.5284471511
4738.104 	3.70 	3789308 	6.5199794769
4738.608 	3.69 	3789310 	6.5113587379
4739.110 	3.70 	3789309 	6.5199813842
4739.614 	3.69 	3789278 	6.5026788711
4740.117 	3.69 	3789432 	6.5029435157
4740.621 	3.69 	3789825 	6.5122432708
4741.124 	3.69 	3789630 	6.5119080543
4741.627 	3.69 	3789944 	6.5124478340
4742.130 	3.69 	3790001 	6.5125460624
4742.634 	3.69 	3789867 	6.5036902427
4743.137 	3.70 	3789657 	6.5205793380
4743.641 	3.69 	3789457 	6.5116109848
4744.143 	3.69 	3789779 	6.5121641159
4744.647 	3.70 	3789703 	6.5206584930
4745.150 	3.70 	3789592 	6.5204677581
4745.653 	3.69 	3789441 	6.5115833282
4746.157 	3.69 	3789037 	6.5108890533
4746.659 	3.69 	3788935 	6.5020904541
4747.163 	3.70 	3788976 	6.5194077491
4747.666 	3.70 	3788830 	6.5277800559
4748.170 	3.70 	3788636 	6.5188231468
4748.673 	3.69 	3788809 	6.5018744468
4749.176 	3.69 	3789081 	6.5109648704
4749.679 	3.70 	3789101 	6.5196232795
4750.183 	3.70 	3789164 	6.5197315216
4750.686 	3.69 	3788927 	6.5107002258
4751.188 	3.70 	3789088 	6.5196008682
4751.692 	3.70 	3789042 	6.5281453132
4752.195 	3.70 	3789046 	6.5195283889
4752.699 	3.68 	3788833 	6.4846692085
4753.202 	3.69 	3788619 	6.5101709365
4753.705 	3.69 	3788315 	6.5096487998
4754.208 	3.70 	3788297 	6.5268616676
4754.712 	3.70 	3788408 	6.5184307098
4755.215 	3.70 	3788159 	6.5266237258
4755.719 	3.69 	3788088 	6.5092582702
4756.221 	3.69 	3788000 	6.5091075897
4756.725 	3.70 	3787772 	6.5259571075
4757.228 	3.69 	3787685 	6.5085659027
4757.731 	3.69 	3787638 	6.4998645782
4758.235 	3.70 	3787822 	6.5174221992
4758.737 	3.70 	3787982 	6.5176978111
4759.241 	3.69 	3788024 	6.5091485977
4759.744 	3.70 	3788148 	6.5179834365
4760.248 	3.70 	3788079 	6.5264859199
4760.751 	3.70 	3788049 	6.5264344215
4761.254 	3.70 	3788267 	6.5181879997
4761.757 	3.69 	3788477 	6.5099272727
4762.261 	3.69 	3788557 	6.5100646018
4762.764 	3.70 	3788743 	6.5190072059
4763.268 	3.70 	3788715 	6.5275816917
4763.770 	3.70 	3788869 	6.5278472900
4764.273 	3.70 	3788657 	6.5274820327
4764.777 	3.70 	3788811 	6.5191240310
4765.280 	3.69 	3788998 	6.5108222961
4765.784 	3.69 	3789071 	6.5109477043
4766.286 	3.70 	3789286 	6.5199418067
4766.790 	3.69 	3789382 	6.5028572082
4767.293 	3.70 	3789491 	6.5202941894
4767.797 	3.70 	3789530 	6.5289859771
4768.300 	3.69 	3789542 	6.5117573738
4768.803 	3.70 	3789656 	6.5205783843
4769.306 	3.70 	3789523 	6.5289740562
4769.810 	3.69 	3789586 	6.5118327140
4770.313 	3.70 	3789510 	6.5203266143
4770.816 	3.70 	3789796 	6.5208187103
4771.319 	3.70 	3790037 	6.5212335586
4771.822 	3.70 	3790014 	6.5298199653
4772.326 	3.69 	3790048 	6.5126266479
4772.829 	3.70 	3790085 	6.5213160514
4773.332 	3.70 	3789987 	6.5297737121
4773.835 	3.70 	3790201 	6.5215153694
4774.339 	3.70 	3790169 	6.5214605331
4774.842 	3.70 	3790195 	6.5215053558
4775.346 	3.69 	3790144 	6.5127911567
4775.848 	3.70 	3790059 	6.5298976898
4776.352 	3.69 	3789884 	6.5123448371
4776.855 	3.70 	3789645 	6.5291838645
4777.358 	3.69 	3789697 	6.5120234489
4777.862 	3.70 	3789660 	6.5205845832
4778.364 	3.70 	3789783 	6.5294218063
4778.868 	3.69 	3789640 	6.5033001899
4779.371 	3.69 	3789586 	6.5032076835
4779.875 	3.69 	3789183 	6.5111403465
4780.378 	3.70 	3788839 	6.5191721916
4780.881 	3.70 	3788554 	6.5186820030
4781.384 	3.69 	3788280 	6.5095887184
4781.888 	3.69 	3788004 	6.5091142654
4782.391 	3.70 	3787951 	6.5176444053
4782.895 	3.70 	3787937 	6.5176200866
4783.397 	3.69 	3787918 	6.5089664459
4783.900 	3.70 	3787630 	6.5170922279
4784.404 	3.69 	3787702 	6.5085954666
4784.907 	3.69 	3787642 	6.5084924697
4785.411 	3.69 	3787812 	6.5001635551
4785.913 	3.69 	3787727 	6.5086383819
