5076.796 	3.69 	3935964 	6.7544031143
5077.299 	3.69 	3935831 	6.7541747093
5077.803 	3.68 	3935695 	6.7449841499
5078.305 	3.68 	3935878 	6.7452974319
5078.808 	3.69 	3935628 	6.7627840042
5079.312 	3.69 	3935626 	6.7627801895
5079.815 	3.69 	3935709 	6.7539653778
5080.318 	3.69 	3935446 	6.7624711990
5080.821 	3.68 	3935564 	6.7447595596
5081.325 	3.69 	3935427 	6.7624382972
5081.828 	3.69 	3935224 	6.7531332969
5082.332 	3.69 	3935186 	6.7620244026
5082.834 	3.69 	3935209 	6.7531075477
5083.338 	3.70 	3935173 	6.7799148559
5083.841 	3.69 	3935295 	6.7532553672
5084.345 	3.69 	3935050 	6.7528347969
5084.848 	3.68 	3935005 	6.7438011169
5085.351 	3.69 	3934722 	6.7612266540
5085.854 	3.69 	3934694 	6.7611789703
5086.357 	3.69 	3934783 	6.7613320350
5086.861 	3.69 	3934697 	6.7611837387
5087.364 	3.69 	3934532 	6.7519454956
5087.867 	3.69 	3934418 	6.7517499923
5088.370 	3.68 	3934566 	6.7430491447
5088.874 	3.69 	3934366 	6.7516608238
5089.377 	3.69 	3934566 	6.7520041465
5089.881 	3.69 	3934578 	6.7520241737
5090.383 	3.68 	3934532 	6.7429909706
5090.887 	3.69 	3934605 	6.7520709037
5091.390 	3.69 	3934644 	6.7521381378
5091.894 	3.69 	3934706 	6.7611994743
5092.397 	3.68 	3934710 	6.7432961463
5092.899 	3.68 	3934718 	6.7433094978
5093.403 	3.69 	3934476 	6.7608046531
5093.906 	3.69 	3934488 	6.7518701553
5094.410 	3.69 	3934319 	6.7605342864
5094.913 	3.69 	3934219 	6.7514081001
5095.416 	3.69 	3934098 	6.7512011528
5095.919 	3.69 	3933891 	6.7508459091
5096.423 	3.69 	3933851 	6.7597303390
5096.926 	3.68 	3933837 	6.7417998313
5097.430 	3.69 	3933852 	6.7507786750
5097.932 	3.70 	3933957 	6.7688660621
5098.436 	3.69 	3933843 	6.7507634162
5098.939 	3.69 	3933947 	6.7509417533
5099.442 	3.69 	3933933 	6.7598714828
5099.945 	3.69 	3933835 	6.7597026824
5100.448 	3.69 	3933730 	6.7505693435
5100.952 	3.68 	3933863 	6.7418441772
5101.455 	3.69 	3933725 	6.7595138549
5101.959 	3.69 	3933789 	6.7596240043
510..461 	3.68 	3933643 	6.7414674758
5102.965 	3.70 	3933720 	6.7684578895
5103.468 	3.69 	3933548 	6.7592096328
5103.972 	3.68 	3933455 	6.7411451339
5104.475 	3.68 	3933232 	6.7407627105
5104.978 	3.69 	3933347 	6.7588639259
5105.481 	3.69 	3933379 	6.7589192390
5105.984 	3.70 	3933361 	6.7767925262
5106.488 	3.68 	3933621 	6.7414298057
5106.991 	3.68 	3933493 	6.7412104606
5107.494 	3.68 	3933270 	6.7408280372
5107.997 	3.69 	3933428 	6.7500510215
5108.501 	3.69 	3933363 	6.7499394416
5109.004 	3.69 	3933190 	6.7585945129
5109.508 	3.68 	3933455 	6.7411451339
5110.010 	3.68 	3932898 	6.7401905059
5110.514 	3.68 	3932997 	6.7403602600
5111.017 	3.69 	3932932 	6.7492003440
5111.520 	3.69 	3932840 	6.7490425109
5112.024 	3.69 	3933047 	6.7493972778
5112.526 	3.68 	3933113 	6.7405591011
5113.030 	3.68 	3933190 	6.7406911849
5113.533 	3.68 	3933034 	6.7404232025
5114.037 	3.68 	3933274 	6.7408351898
5114.540 	3.68 	3933167 	6.7406516075
5115.043 	3.69 	3933352 	6.7499203681
5115.546 	3.69 	3933375 	6.7499599456
5116.050 	3.68 	3932985 	6.7403397560
5116.553 	3.68 	3933002 	6.7403688430
5117.057 	3.69 	3932924 	6.7581377029
5117.559 	3.68 	3933014 	6.7403893470
5118.062 	3.69 	3933027 	6.7583146095
5118.566 	3.68 	3932800 	6.7400226593
5119.069 	3.69 	3932810 	6.7489905357
5119.572 	3.68 	3932409 	6.7393522262
5120.075 	3.68 	3932312 	6.7391862869
5120.579 	3.68 	3932222 	6.7390317916
5121.082 	3.70 	3931665 	6.7649221420
5121.586 	3.68 	3931545 	6.7378716468
5122.088 	3.69 	3931747 	6.7471666336
5122.592 	3.68 	3931703 	6.7381424903
5123.095 	3.68 	3931477 	6.7377552986
5123.598 	3.68 	3931328 	6.7375001907
5124.102 	3.68 	3931121 	6.7281980514
5124.604 	3.68 	3931018 	6.7369685173
5125.108 	3.68 	3930919 	6.7367987632
5125.611 	3.68 	3930724 	6.7364649772
5126.115 	3.69 	3930776 	6.7455000877
5126.618 	3.69 	3930428 	6.7449030876
5127.121 	3.69 	3930261 	6.7535614967
5127.624 	3.69 	3930664 	6.7542538642
5128.128 	3.69 	3930650 	6.7452840805
5128.631 	3.68 	3930339 	6.7358050346
5129.135 	3.68 	3930122 	6.7354331016
5129.637 	3.68 	3929964 	6.7351622581
5130.140 	3.69 	3930025 	6.7531561851
5130.644 	3.68 	3930029 	6.7352738380
5131.147 	3.69 	3930199 	6.7534546852
5131.651 	3.69 	3930041 	6.7442388534
5132.153 	3.68 	3929773 	6.7258911132
5132.657 	3.68 	3929367 	6.7341394424
5133.160 	3.68 	3929585 	6.7255692481
5133.664 	3.69 	3929207 	6.7428073883
5134.167 	3.68 	3928941 	6.7334089279
5134.670 	3.68 	3928885 	6.7243709564
5135.173 	3.68 	3928963 	6.7334470748
5135.677 	3.68 	3928951 	6.7334265708
5136.180 	3.69 	3929029 	6.7425022125
5136.684 	3.68 	3928984 	6.7334828376
