1078.855 	3.86 	820584 	1.4754164218
1079.358 	3.85 	819130 	1.4690735340
1079.861 	3.86 	820755 	1.4738559722
1080.365 	3.84 	818969 	1.4650568962
1080.867 	3.85 	820944 	1.4704585075
1081.371 	3.85 	819738 	1.4701639175
1081.874 	3.85 	821337 	1.4730317592
1082.378 	3.85 	822492 	1.4732312202
1082.881 	3.86 	819911 	1.4723403453
1083.383 	3.85 	820766 	1.4720076560
1083.887 	3.86 	819416 	1.4714515209
1084.390 	3.85 	821663 	1.4736163616
1084.894 	3.86 	819078 	1.4708445072
1085.396 	3.86 	822583 	1.4771385192
1085.899 	3.85 	820444 	1.4714302062
1086.403 	3.85 	821898 	1.4740378856
1086.906 	3.86 	821451 	1.4751057624
1087.410 	3.85 	820135 	1.4708761215
1087.912 	3.86 	821482 	1.4751614570
1088.416 	3.86 	819712 	1.4719830513
1088.919 	3.85 	821152 	1.4708310127
1089.422 	3.85 	819689 	1.4700761795
1089.926 	3.85 	819818 	1.4684415817
1090.428 	3.86 	820681 	1.4737230300
1090.932 	3.85 	819629 	1.4699684143
1091.435 	3.86 	821172 	1.4746047019
1091.938 	3.85 	819009 	1.4669924736
1092.442 	3.86 	820993 	1.4742833137
1092.944 	3.85 	819195 	1.4673256874
1093.448 	3.85 	820980 	1.4723913669
1093.951 	3.86 	819681 	1.4719272613
1094.455 	3.85 	820467 	1.4714714050
1094.958 	3.86 	820341 	1.4731124877
1095.460 	3.86 	819577 	1.4717404842
1095.964 	3.86 	820588 	1.4735560417
1096.467 	3.85 	818987 	1.4688171386
1096.971 	3.86 	820621 	1.4736152648
1097.474 	3.85 	818805 	1.4666271209
1097.976 	3.85 	820420 	1.4713871479
1098.480 	3.85 	819437 	1.4677591323
1098.983 	3.86 	819749 	1.4720493316
1099.487 	3.86 	819938 	1.4723888397
1099.990 	3.86 	818762 	1.4702770709
1100.493 	3.86 	819952 	1.4724140167
1100.996 	3.86 	818900 	1.4705247879
1101.499 	3.86 	820283 	1.4748752117
1102.003 	3.86 	819006 	1.4707151412
1102.505 	3.86 	820254 	1.4748230934
1103.009 	3.85 	819762 	1.4702069759
1103.512 	3.86 	819598 	1.4717782974
1104.015 	3.85 	819639 	1.4699864387
1104.519 	3.85 	818895 	1.4686520099
1105.021 	3.85 	819926 	1.4705011844
1105.525 	3.85 	819110 	1.4690377712
1106.028 	3.85 	820000 	1.4706338882
1106.532 	3.86 	818749 	1.4702537059
1107.035 	3.86 	820379 	1.4731807708
1107.537 	3.85 	819420 	1.4695936203
1108.041 	3.85 	818975 	1.4687955379
1108.544 	3.86 	819714 	1.4719865322
1109.048 	3.86 	819071 	1.4708318710
1109.551 	3.86 	819561 	1.4735771179
1110.053 	3.86 	818777 	1.4703040122
1110.557 	3.85 	820699 	1.4718874931
1111.060 	3.85 	819730 	1.4701496124
1111.564 	3.86 	820008 	1.4725145339
1112.067 	3.86 	820234 	1.4729204177
1112.570 	3.86 	819289 	1.4712234497
1113.073 	3.86 	820274 	1.4748591423
1113.576 	3.86 	819160 	1.4709917068
1114.080 	3.86 	820531 	1.4753211975
1114.583 	3.86 	819304 	1.4712502956
1115.086 	3.86 	820132 	1.4746037483
1115.589 	3.87 	819591 	1.4754963874
1116.092 	3.85 	819469 	1.4696815013
1116.596 	3.87 	820105 	1.4764217376
1117.099 	3.86 	819114 	1.4727734565
1117.602 	3.85 	820280 	1.4711359977
1118.105 	3.86 	818866 	1.4723274707
1118.609 	3.85 	820081 	1.4707791805
1119.112 	3.85 	819104 	1.4690269470
1119.614 	3.86 	819682 	1.4719291687
1120.118 	3.86 	819391 	1.4714065551
1120.621 	3.86 	819309 	1.4731240272
1121.125 	3.86 	820041 	1.4744401931
1121.628 	3.86 	819031 	1.4707601070
1122.130 	3.85 	820015 	1.4706607818
1122.634 	3.86 	819898 	1.4741830825
1123.137 	3.86 	820216 	1.4728879928
1123.641 	3.86 	819919 	1.4742207527
1124.144 	3.86 	819582 	1.4717495441
1124.647 	3.86 	819701 	1.4719633102
1125.150 	3.86 	819000 	1.4707044601
1125.653 	3.86 	819528 	1.4716525077
1126.157 	3.86 	817940 	1.4688009262
1126.660 	3.85 	819470 	1.4696834087
1127.163 	3.86 	818943 	1.4706021308
1127.666 	3.86 	819141 	1.4728219509
1128.169 	3.86 	818731 	1.4702212810
1128.673 	3.87 	817355 	1.4714709281
1129.176 	3.86 	818724 	1.4702087402
1129.679 	3.86 	817390 	1.4678132534
1130.182 	3.86 	819649 	1.4718698501
1130.686 	3.86 	817425 	1.4678761959
1131.189 	3.87 	820382 	1.4769205093
1131.692 	3.86 	818351 	1.4695390701
1132.195 	3.86 	820009 	1.4725162982
1132.698 	3.85 	819019 	1.4688744544
1133.202 	3.86 	818756 	1.4721297264
1133.705 	3.85 	819471 	1.4696850776
1134.209 	3.86 	818465 	1.4697437286
1134.711 	3.86 	818811 	1.4703649520
1135.214 	3.86 	818268 	1.4712523460
1135.718 	3.86 	819129 	1.4728003501
1136.221 	3.86 	818419 	1.4696611404
1136.724 	3.86 	818772 	1.4702950477
1137.227 	3.86 	821344 	1.4749136924
1137.730 	3.85 	821621 	1.4716710090
1138.234 	3.85 	820669 	1.4699659347
1138.737 	3.86 	820160 	1.4727874755
