1351.617 	3.88 	2815222 	5.0874209403
1352.120 	3.88 	2815006 	5.0870304107
1352.624 	3.88 	2814888 	5.0804109573
1353.126 	3.89 	2814888 	5.0932240486
1353.630 	3.89 	2814626 	5.0927500724
1354.133 	3.88 	2814618 	5.0863294601
1354.636 	3.89 	2814439 	5.0924115180
1355.140 	3.88 	2814408 	5.0795445442
1355.642 	3.89 	2814377 	5.0987048149
1356.146 	3.89 	2814263 	5.0920929908
1356.649 	3.88 	2814176 	5.0855307579
1357.153 	3.90 	2814110 	5.1046257019
1357.656 	3.88 	2813927 	5.0786762237
1358.159 	3.88 	2813913 	5.0850553512
1358.662 	3.88 	2814032 	5.0852704048
1359.166 	3.88 	2813936 	5.0850973129
1359.669 	3.88 	2813866 	5.0849704742
1360.172 	3.89 	2814012 	5.0980434417
1360.675 	3.88 	2813941 	5.0851058959
1361.178 	3.89 	2813956 	5.0915379524
1361.682 	3.89 	2813933 	5.0914959907
1362.185 	3.89 	2813944 	5.0915160179
1362.689 	3.89 	2813846 	5.0913386344
1363.191 	3.88 	2813716 	5.0846996307
1363.695 	3.89 	2813653 	5.0909891128
1364.198 	3.88 	2813671 	5.0846180915
1364.702 	3.89 	2813590 	5.0908751487
1365.204 	3.89 	2813521 	5.0907502174
1365.707 	3.88 	2813425 	5.0841732025
1366.211 	3.89 	2813264 	5.0902857780
1366.714 	3.89 	2813265 	5.0966901779
1367.218 	3.88 	2813299 	5.0775427818
1367.720 	3.88 	2813123 	5.0836277008
1368.224 	3.89 	2813013 	5.0898308753
1368.727 	3.89 	2813084 	5.0899596214
1369.231 	3.89 	2813009 	5.0962266921
1369.734 	3.89 	2813202 	5.0965762138
1370.237 	3.89 	2813009 	5.0898241996
1370.740 	3.89 	2813031 	5.0898637771
1371.244 	3.89 	2812829 	5.0894980430
1371.747 	3.88 	2812496 	5.0824947357
1372.250 	3.89 	2812073 	5.0945305824
1372.753 	3.89 	2811644 	5.0873541831
1373.256 	3.89 	2811349 	5.0868206024
1373.760 	3.89 	2810993 	5.0861759185
1374.263 	3.89 	2810687 	5.0856223106
1374.767 	3.89 	2810703 	5.0856518745
1375.269 	3.89 	2810594 	5.0918512344
1375.773 	3.90 	2810470 	5.0980229377
1376.276 	3.89 	2810483 	5.0916500091
1376.780 	3.89 	2810376 	5.0850601196
1377.283 	3.88 	2810438 5.0787758827
1377.785 	3.89 	2810521 	5.0917186737
1378.289 	3.89 	2810625 	5.0855107307
1378.792 	3.89 	2810798 	5.0858235359
1379.296 	3.89 	2810963 	5.0861220359
1379.799 	3.88 	2810912 	5.0796322822
1380.302 	3.89 	2810878 	5.0923657417
1380.805 	3.89 	2810823 	5.0858688354
1381.309 	3.89 	2810695.0856280326
1381.812 	3.90 	2810834 	5.0986833572
1382.316 	3.89 	2810952 	5.0861020088
1382.818 	3.89 	2810942 	5.0860838890
1383.321 	3.89 	2810952 	5.0924997329
1383.825 	3.89 	2810569 	5.0854091644
1384.328 	3.89 	2810554 	5.0853819847
1384.832 	3.89 	2810261 	5.0848517417
1385.334 	3.88 	2810160 	5.0782732963
1385.838 	3.88 	2810046 	5.0780673027
1386.341 	3.89 	2810037 	5.0844464302
1386.845 	3.89 	2809902 	5.0905976295
1387.347 	3.89 	2809914 	5.0842242240
1387.851 	3.88 	2809837 	5.0776896476
1388.354 	3.89 	2810781 	5.0857930183
1388.857 	3.88 	2811149 	5.0800604820
1389.361 	3.88 	2811347 	5.0740199089
1389.863 	3.88 	2807116 	5.0663838386
1390.367 	3.89 	2807472 	5.0798053741
1390.870 	3.88 	2803376 	5.0660138130
1391.374 	3.88 	2803772 	5.0603480339
1391.877 	3.88 	2804201 	5.0611224174
1392.380 	3.87 	2804458 	5.0488204956
1392.883 	3.87 	2804473 	5.0488471984
1393.387 	3.87 	2804680 	5.0492196083
1393.890 	3.88 	2804709 	5.0620393753
1394.393 	3.87 	2805215 	5.0565676689
1394.896 	3.88 	2805355 	5.0632052421
1395.399 	3.88 	2805497 	5.0634617805
1395.903 	3.87 	2805610 	5.0572795867
1396.406 	3.87 	2805678 	5.0510168075
1396.910 	3.87 	2805617 	5.0509071350
1397.412 	3.88 	2805553 	5.0635628700
1397.916 	3.87 	2805290 	5.0567030906
1398.419 	3.88 	2804963 	5.0624976158
1398.923 	3.88 	2804570 	5.0617885589
1399.426 	3.87 	2804407 	5.0487284660
1399.928 	3.87 	2804621 	5.0554971694
1400.432 	3.88 	2804873 	5.0687189102
1400.935 	3.87 	2804605 	5.0554680824
1401.439 	3.88 	2804374 	5.0614347457
1401.942 	3.88 	2804238 	5.0611891746
1402.445 	3.87 	2804114 	5.0482010841
1402.948 	3.88 	2804003 	5.0607647895
1403.452 	3.88 	2804084 	5.0609111785
1403.955 	3.88 	2804123 	5.0609812736
1404.459 	3.88 	2804135 	5.0610032081
1404.961 	3.88 	2804364 	5.0614166259
1405.464 	3.87 	2804449 	5.0488038063
1405.968 	3.88 	2804483 	5.0616316795
1406.471 	3.88 	2804776 	5.0621600151
1406.974 	3.88 	2805793 	5.0639958381
1407.477 	3.87 	2806022 	5.0580220222
1407.981 	3.88 	2806054 	5.0708532333
1408.484 	3.88 	2806086 	5.0709114074
1408.988 	3.88 	2806034 	5.0644307136
1409.490 	3.88 	2805983 	5.0643386840
1409.994 	3.88 	2805837 	5.0640754699
1410.497 	3.87 	2805617 	5.0572924613
1411.000 	3.88 	2805472 	5.0634164810
1411.504 	3.87 	2805247 	5.0502405166
